time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2019-05-08T22:32:24.000Z,33.969720,-84.221509,291.0,10.0,,0.0,0,gps,0.7,0.7,0.9,-26.0,,,,95,
2019-05-08T22:32:26.000Z,33.969720,-84.221509,291.0,12.0,,0.0,0,gps,0.7,0.7,0.9,-26.0,,,,95,
2019-05-08T22:32:28.000Z,33.969720,-84.221509,291.0,14.0,,0.0,0,gps,1.9,0.9,2.1,-26.0,,,,95,
2019-05-08T22:32:30.000Z,33.969721,-84.221509,291.0,13.0,,0.0,3,gps,1.8,0.9,2.0,-26.0,,,,95,
2019-05-08T22:32:32.000Z,33.969722,-84.221508,291.0,12.0,,0.0,0,gps,1.9,0.8,2.1,-26.0,,,,95,
2019-05-08T22:32:34.000Z,33.969735,-84.221556,291.0,16.0,288.5,7.75,0,gps,0.8,0.7,1.1,-26.0,,,,95,
2019-05-08T22:32:36.000Z,33.969945,-84.221959,298.0,14.0,279.6,10.75,0,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:35:49.000Z,33.970014,-84.222266,303.0,13.0,96.4,10.25,4,gps,1.2,0.8,1.4,-26.0,,,,94,
2019-05-08T22:35:51.000Z,33.970004,-84.222116,302.0,13.0,98.0,6.5,0,gps,1.2,0.8,1.4,-26.0,,,,94,
2019-05-08T22:35:53.000Z,33.969982,-84.222015,302.0,13.0,105.1,4.75,0,gps,1.2,0.8,1.4,-26.0,,,,94,
2019-05-08T22:35:55.000Z,33.969972,-84.221957,301.0,13.0,110.9,3.25,0,gps,1.2,0.8,1.4,-26.0,,,,94,
2019-05-08T22:35:58.000Z,33.969982,-84.221855,302.0,11.0,78.4,3.25,5,gps,1.0,0.8,1.2,-26.0,,,,94,
2019-05-08T22:36:00.000Z,33.969957,-84.221821,296.0,11.0,98.8,3.25,0,gps,0.8,0.8,1.1,-26.0,,,,94,
2019-05-08T22:36:02.000Z,33.969941,-84.221761,295.0,12.0,112.7,3.25,0,gps,0.8,0.8,1.1,-26.0,,,,94,
2019-05-08T22:36:04.000Z,33.969914,-84.221674,295.0,12.0,115.2,3.5,0,gps,0.8,0.7,1.1,-26.0,,,,94,
2019-05-08T22:36:06.000Z,33.969874,-84.221586,294.0,12.0,126.7,4.0,0,gps,1.0,0.8,1.2,-26.0,,,,94,
2019-05-08T22:36:08.000Z,33.969785,-84.221601,292.0,10.0,204.4,4.25,0,gps,1.0,0.8,1.2,-26.0,,,,94,
2019-05-08T22:36:10.000Z,33.969741,-84.221731,292.0,11.0,211.4,5.5,0,gps,0.7,0.7,1.0,-26.0,,,,94,
2019-05-08T22:36:13.000Z,33.969476,-84.221867,294.0,11.0,200.7,11.25,0,gps,0.6,0.7,1.0,-26.0,,,,94,
2019-05-08T22:36:15.000Z,33.969256,-84.221902,294.0,11.0,198.0,13.75,0,gps,0.7,0.7,1.0,-26.0,,,,94,
2019-05-08T22:36:17.000Z,33.968953,-84.222021,289.0,11.0,199.4,16.0,0,gps,0.8,0.7,1.1,-26.0,,,,94,
2019-05-08T22:36:19.000Z,33.968639,-84.222137,288.0,11.0,198.4,18.0,0,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:36:21.000Z,33.968356,-84.222242,292.0,11.0,198.4,20.0,0,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:36:23.000Z,33.968023,-84.222373,291.0,13.0,198.4,19.75,5,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:36:27.000Z,33.967200,-84.222721,289.0,11.0,200.8,25.25,8,gps,1.4,0.8,1.6,-26.0,,,,94,
2019-05-08T22:36:29.000Z,33.966794,-84.222910,288.0,11.0,202.4,26.0,0,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:36:31.000Z,33.966362,-84.223123,288.0,14.0,202.4,26.0,0,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:36:35.000Z,33.965388,-84.223746,287.0,12.0,207.3,28.25,8,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:36:37.000Z,33.964944,-84.224030,285.0,12.0,209.9,28.0,0,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:36:39.000Z,33.964526,-84.224267,286.0,15.0,208.3,27.25,0,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:36:42.000Z,33.963805,-84.224835,286.0,13.0,214.4,29.25,4,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:36:44.000Z,33.963375,-84.225191,286.0,15.0,214.6,28.75,0,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:36:47.000Z,33.962864,-84.225755,281.0,15.0,217.9,28.25,6,gps,1.3,0.9,1.5,-26.0,,,,94,
2019-05-08T22:36:50.000Z,33.962263,-84.226390,278.0,16.0,221.2,28.75,5,gps,1.4,0.9,1.7,-26.0,,,,94,
2019-05-08T22:36:53.000Z,33.961706,-84.227039,277.0,16.0,221.7,28.75,2,gps,1.4,0.9,1.6,-26.0,,,,94,
2019-05-08T22:36:56.000Z,33.961175,-84.227552,278.0,16.0,220.1,27.25,3,gps,1.4,0.9,1.6,-26.0,,,,94,
2019-05-08T22:36:59.000Z,33.960653,-84.228057,276.0,20.0,218.2,26.25,0,gps,1.4,0.9,1.6,-26.0,,,,94,
2019-05-08T22:37:03.000Z,33.959906,-84.228963,274.0,31.0,221.7,27.75,4,gps,1.6,0.9,1.8,-26.0,,,,94,
2019-05-08T22:37:07.000Z,33.959068,-84.229822,274.0,25.0,220.9,28.25,3,gps,1.6,0.9,1.8,-26.0,,,,94,
2019-05-08T22:37:11.000Z,33.958253,-84.230637,271.0,21.0,220.9,28.0,4,gps,1.6,0.9,1.8,-26.0,,,,94,
2019-05-08T22:37:14.000Z,33.957661,-84.231267,270.0,18.0,219.5,28.75,2,gps,1.6,0.9,1.8,-26.0,,,,94,
2019-05-08T22:37:17.000Z,33.957062,-84.231859,270.0,21.0,219.5,28.5,0,gps,1.6,0.9,1.8,-26.0,,,,94,
2019-05-08T22:37:20.000Z,33.956526,-84.232314,261.0,14.0,213.3,27.0,0,gps,2.0,0.9,2.2,-26.0,,,,94,
2019-05-08T22:37:23.000Z,33.955982,-84.232621,250.0,13.0,210.4,26.25,6,gps,2.0,0.9,2.1,-26.0,,,,94,
2019-05-08T22:37:25.000Z,33.955580,-84.232611,240.0,14.0,196.9,25.0,0,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:37:28.000Z,33.955045,-84.233127,248.0,14.0,208.0,25.25,1,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:37:30.000Z,33.954558,-84.233443,263.0,16.0,207.5,26.5,0,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:37:33.000Z,33.953916,-84.233690,263.0,15.0,204.0,25.0,5,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:37:36.000Z,33.953323,-84.234041,267.0,14.0,204.6,24.25,8,gps,1.1,0.8,1.3,-26.0,,,,94,
2019-05-08T22:37:44.000Z,33.951744,-84.234677,267.0,10.0,196.2,21.25,7,gps,1.1,0.8,1.3,-26.0,,,,94,
2019-05-08T22:37:44.860Z,33.951584,-84.234734,267.0,9.0,196.2,21.25,8,gps,1.1,0.8,1.3,-26.0,,,,94,
2019-05-08T22:37:48.000Z,33.951160,-84.234907,263.0,7.0,197.8,16.25,0,gps,1.1,0.8,1.3,-26.0,,,,94,
2019-05-08T22:37:49.226Z,33.950999,-84.234961,262.0,7.0,196.3,15.25,8,gps,1.1,0.8,1.3,-26.0,,,,94,
2019-05-08T22:37:50.634Z,33.950813,-84.235027,262.0,9.0,196.3,15.25,0,gps,1.1,0.8,1.3,-26.0,,,,94,
2019-05-08T22:37:52.396Z,33.950663,-84.234998,275.0,8.0,200.8,11.0,0,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:37:55.000Z,33.950337,-84.235084,275.0,11.0,193.2,12.75,0,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:37:58.000Z,33.950360,-84.235063,271.0,10.0,202.8,3.0,0,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:38:00.000Z,33.950270,-84.235123,269.0,10.0,200.8,5.0,0,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:38:02.000Z,33.950102,-84.235171,268.0,10.0,189.5,7.75,0,gps,1.2,0.8,1.4,-26.0,,,,94,
2019-05-08T22:38:10.000Z,33.949175,-84.235536,264.0,10.0,195.8,17.5,5,gps,1.2,0.9,1.5,-26.0,,,,94,
2019-05-08T22:38:12.000Z,33.948872,-84.235631,264.0,12.0,194.5,17.25,0,gps,1.5,0.9,1.7,-26.0,,,,94,
2019-05-08T22:38:15.000Z,33.948300,-84.235816,262.0,15.0,195.6,20.0,5,gps,1.5,0.9,1.7,-26.0,,,,94,
2019-05-08T22:38:18.000Z,33.947730,-84.236080,262.0,20.0,201.3,22.75,2,gps,1.5,0.9,1.7,-26.0,,,,94,
2019-05-08T22:38:21.000Z,33.947155,-84.236548,264.0,15.0,209.6,24.5,1,gps,2.5,0.9,2.6,-26.0,,,,94,
2019-05-08T22:38:24.000Z,33.946658,-84.236926,265.0,14.0,214.5,23.25,3,gps,1.5,0.9,1.7,-26.0,,,,94,
2019-05-08T22:38:27.000Z,33.946044,-84.237609,268.0,19.0,219.6,25.0,3,gps,1.6,0.9,1.9,-26.0,,,,94,
2019-05-08T22:38:30.000Z,33.945463,-84.238185,264.0,22.0,219.0,26.0,4,gps,1.4,0.9,1.7,-26.0,,,,94,
2019-05-08T22:38:33.000Z,33.945259,-84.238756,270.0,21.0,230.0,23.5,3,gps,0.8,0.8,1.1,-26.0,,,,94,
2019-05-08T22:38:36.000Z,33.944764,-84.239570,274.0,17.0,233.0,24.75,5,gps,0.8,0.8,1.1,-26.0,,,,94,
2019-05-08T22:38:39.000Z,33.944375,-84.240075,279.0,18.0,233.2,24.0,3,gps,0.8,0.7,1.1,-26.0,,,,94,
2019-05-08T22:38:42.000Z,33.943931,-84.240870,279.0,10.0,234.9,25.5,5,gps,0.9,0.8,1.2,-26.0,,,,94,
2019-05-08T22:38:44.000Z,33.943656,-84.241326,280.0,9.0,234.3,25.75,0,gps,0.8,0.7,1.1,-26.0,,,,94,
2019-05-08T22:38:44.914Z,33.943534,-84.241528,280.0,8.0,234.3,25.75,4,gps,0.8,0.7,1.1,-26.0,,,,94,
2019-05-08T22:38:48.000Z,33.943153,-84.242105,287.0,9.0,234.2,27.25,0,gps,0.9,0.7,1.1,-26.0,,,,94,
2019-05-08T22:38:50.000Z,33.942855,-84.242616,286.0,10.0,234.9,28.25,0,gps,0.9,0.7,1.1,-26.0,,,,94,
2019-05-08T22:38:52.000Z,33.942561,-84.243111,285.0,12.0,235.1,26.75,0,gps,0.9,0.7,1.1,-26.0,,,,94,
2019-05-08T22:38:54.000Z,33.942254,-84.243613,285.0,14.0,234.4,28.5,0,gps,1.0,0.8,1.3,-26.0,,,,94,
2019-05-08T22:38:56.000Z,33.941975,-84.244073,285.0,15.0,234.3,27.25,0,gps,1.6,0.9,1.8,-26.0,,,,94,
2019-05-08T22:38:59.000Z,33.941544,-84.244908,280.0,17.0,235.6,28.0,2,gps,1.6,0.9,1.8,-26.0,,,,94,
2019-05-08T22:39:02.000Z,33.941141,-84.245659,280.0,16.0,235.5,26.75,1,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:39:05.000Z,33.940714,-84.246351,280.0,13.0,234.1,27.0,4,gps,0.9,0.8,1.2,-26.0,,,,94,
2019-05-08T22:39:07.000Z,33.940458,-84.246812,274.0,13.0,236.4,27.0,0,gps,1.0,0.9,1.3,-26.0,,,,94,
2019-05-08T22:39:09.000Z,33.940192,-84.247230,275.0,15.0,234.8,26.5,0,gps,1.0,0.9,1.3,-26.0,,,,94,
2019-05-08T22:39:12.000Z,33.939811,-84.247970,279.0,15.0,234.9,26.25,0,gps,1.0,0.9,1.3,-26.0,,,,94,
2019-05-08T22:39:15.000Z,33.939386,-84.248641,281.0,15.0,235.0,24.25,2,gps,1.6,0.9,1.8,-26.0,,,,94,
2019-05-08T22:39:17.000Z,33.939056,-84.249216,279.0,15.0,233.9,26.75,4,gps,1.2,0.8,1.5,-26.0,,,,94,
2019-05-08T22:39:20.000Z,33.938592,-84.249886,274.0,13.0,235.2,27.75,0,gps,1.2,0.8,1.5,-26.0,,,,94,
2019-05-08T22:39:22.000Z,33.938303,-84.250413,273.0,15.0,234.7,28.75,0,gps,1.2,0.8,1.5,-26.0,,,,94,
2019-05-08T22:39:25.000Z,33.937862,-84.251043,274.0,15.0,235.2,28.25,1,gps,1.2,0.8,1.5,-26.0,,,,94,
2019-05-08T22:39:27.000Z,33.937588,-84.251543,273.0,15.0,235.4,28.5,0,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:39:29.000Z,33.937265,-84.252060,273.0,14.0,234.7,28.75,0,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:39:32.000Z,33.936807,-84.252994,274.0,12.0,235.8,28.75,5,gps,1.1,0.8,1.4,-26.0,,,,94,
2019-05-08T22:39:34.000Z,33.936526,-84.253485,273.0,12.0,235.5,28.0,0,gps,1.7,0.9,1.9,-26.0,,,,94,
2019-05-08T22:39:37.000Z,33.936102,-84.254224,275.0,12.0,236.0,27.25,7,gps,1.7,0.9,1.9,-26.0,,,,94,
2019-05-08T22:39:39.000Z,33.935865,-84.254695,275.0,13.0,236.7,26.5,0,gps,1.0,0.9,1.3,-26.0,,,,94,
2019-05-08T22:39:42.000Z,33.935484,-84.255432,273.0,14.0,234.9,27.0,6,gps,1.0,0.9,1.3,-26.0,,,,94,
2019-05-08T22:39:44.000Z,33.935218,-84.255902,273.0,16.0,235.0,27.0,0,gps,0.9,0.8,1.2,-26.0,,,,94,
2019-05-08T22:39:47.000Z,33.934794,-84.256640,277.0,13.0,237.5,27.75,3,gps,0.9,0.8,1.2,-26.0,,,,94,
2019-05-08T22:39:49.000Z,33.934564,-84.257169,279.0,14.0,238.2,26.25,0,gps,0.8,0.8,1.1,-26.0,,,,94,
2019-05-08T22:39:52.000Z,33.934189,-84.258123,287.0,14.0,239.6,26.0,7,gps,1.0,0.8,1.3,-26.0,,,,94,
2019-05-08T22:39:54.000Z,33.933950,-84.258646,287.0,15.0,242.5,26.75,0,gps,1.0,0.9,1.3,-26.0,,,,94,
2019-05-08T22:39:57.000Z,33.933597,-84.259418,286.0,17.0,241.4,27.25,5,gps,1.0,0.9,1.3,-26.0,,,,94,
2019-05-08T22:40:06.000Z,33.932668,-84.261630,287.0,21.0,242.2,26.75,4,gps,1.0,0.9,1.3,-26.0,,,,94,
2019-05-08T22:40:09.000Z,33.932352,-84.262397,288.0,18.0,241.7,24.5,0,gps,1.2,0.8,1.4,-26.0,,,,94,
2019-05-08T22:40:12.000Z,33.932064,-84.262989,289.0,14.0,241.2,21.0,2,gps,1.0,0.8,1.3,-26.0,,,,94,
2019-05-08T22:40:15.000Z,33.931835,-84.263483,286.0,21.0,240.2,17.5,4,gps,1.3,0.9,1.6,-26.0,,,,94,
2019-05-08T22:40:18.000Z,33.931620,-84.263953,285.0,22.0,241.4,15.25,4,gps,1.3,0.9,1.6,-26.0,,,,94,
2019-05-08T22:40:27.000Z,33.931137,-84.264547,286.0,23.0,218.3,7.0,8,gps,1.3,0.9,1.6,-26.0,,,,94,
2019-05-08T22:40:30.000Z,33.930965,-84.264368,280.0,23.0,165.7,6.25,0,gps,0.9,0.7,1.2,-26.0,,,,94,
2019-05-08T22:40:33.000Z,33.931161,-84.264037,283.0,13.0,68.3,10.0,4,gps,0.9,0.7,1.2,-26.0,,,,94,
2019-05-08T22:40:36.000Z,33.931270,-84.263736,283.0,17.0,65.8,10.25,1,gps,0.6,0.7,1.0,-26.0,,,,94,
2019-05-08T22:40:39.000Z,33.931501,-84.263316,285.0,15.0,59.5,15.5,1,gps,1.1,0.9,1.4,-26.0,,,,94,
2019-05-08T22:40:41.000Z,33.931647,-84.262953,288.0,15.0,62.6,18.5,0,gps,1.3,0.9,1.6,-26.0,,,,94,
2019-05-08T22:40:44.000Z,33.931813,-84.262320,286.0,13.0,63.5,20.5,2,gps,1.5,0.9,1.7,-26.0,,,,94,
2019-05-08T22:40:46.000Z,33.931976,-84.261881,287.0,14.0,64.7,21.75,0,gps,1.4,0.8,1.6,-26.0,,,,94,
2019-05-08T22:40:49.000Z,33.932256,-84.261228,285.0,18.0,63.6,22.75,2,gps,0.9,0.8,1.2,-26.0,,,,94,
2019-05-08T22:40:52.000Z,33.932533,-84.260474,286.0,17.0,64.3,24.5,2,gps,1.1,0.8,1.3,-26.0,,,,94,
2019-05-08T22:40:55.000Z,33.932815,-84.259892,283.0,15.0,63.4,22.25,7,gps,1.2,0.8,1.5,-26.0,,,,94,
2019-05-08T22:40:57.000Z,33.933019,-84.259460,284.0,13.0,60.9,22.5,0,gps,0.8,0.8,1.1,-26.0,,,,94,
2019-05-08T22:40:59.000Z,33.933183,-84.259107,284.0,11.0,62.3,19.5,0,gps,0.8,0.8,1.1,-26.0,,,,94,
2019-05-08T22:41:01.000Z,33.933306,-84.258744,282.0,11.0,62.8,19.25,0,gps,0.8,0.8,1.1,-26.0,,,,94,
2019-05-08T22:41:03.000Z,33.933492,-84.258420,280.0,11.0,60.9,18.25,0,gps,0.8,0.8,1.1,-26.0,,,,94,
2019-05-08T22:41:10.000Z,33.933975,-84.257375,288.0,8.0,60.0,17.75,6,gps,0.9,0.8,1.2,-26.0,,,,94,
2019-05-08T22:41:10.742Z,33.934033,-84.257254,288.0,8.0,60.0,17.75,2,gps,0.9,0.8,1.2,-26.0,,,,94,
2019-05-08T22:41:14.000Z,33.934278,-84.256666,289.0,13.0,59.8,17.75,0,gps,0.9,0.8,1.2,-26.0,,,,94,
2019-05-08T22:41:17.000Z,33.934527,-84.256102,289.0,14.0,58.1,17.75,2,gps,0.8,0.8,1.1,-26.0,,,,94,
2019-05-08T22:41:20.000Z,33.934824,-84.255603,288.0,14.0,57.2,19.0,4,gps,0.8,0.8,1.1,-26.0,,,,94,
2019-05-08T22:41:22.000Z,33.935010,-84.255205,289.0,13.0,53.8,19.5,0,gps,0.7,0.7,1.0,-26.0,,,,94,
2019-05-08T22:41:25.000Z,33.935355,-84.254554,287.0,21.0,53.8,22.25,2,gps,0.8,0.7,1.1,-26.0,,,,94,
2019-05-08T22:41:28.000Z,33.935741,-84.253830,294.0,19.0,54.5,25.25,3,gps,0.8,0.8,1.1,-26.0,,,,94,
2019-05-08T22:41:31.000Z,33.936181,-84.253199,293.0,17.0,52.6,26.5,2,gps,0.9,0.8,1.2,-26.0,,,,94,
2019-05-08T22:41:34.000Z,33.936574,-84.252573,294.0,17.0,54.0,25.0,2,gps,1.1,0.8,1.3,-26.0,,,,94,
2019-05-08T22:41:36.000Z,33.936705,-84.252515,275.0,13.0,56.5,24.75,0,gps,1.1,0.8,1.3,-26.0,,,,94,
2019-05-08T22:41:39.000Z,33.937110,-84.251884,272.0,16.0,55.3,24.5,3,gps,0.9,0.8,1.2,-26.0,,,,94,
2019-05-08T22:41:42.000Z,33.937349,-84.251166,275.0,19.0,56.6,21.0,4,gps,0.9,0.8,1.2,-26.0,,,,94,
2019-05-08T22:41:45.000Z,33.937666,-84.250619,275.0,21.0,54.8,19.75,4,gps,1.0,0.8,1.3,-26.0,,,,94,
2019-05-08T22:41:49.000Z,33.938082,-84.250024,280.0,22.0,52.8,17.25,2,gps,1.0,0.8,1.3,-26.0,,,,94,
2019-05-08T22:41:53.000Z,33.938486,-84.249536,281.0,24.0,53.7,14.25,6,gps,1.1,0.8,1.3,-26.0,,,,94,
2019-05-08T22:41:56.000Z,33.938644,-84.249271,281.0,14.0,61.2,9.75,7,gps,0.7,0.8,1.0,-26.0,,,,94,
2019-05-08T22:41:58.000Z,33.938714,-84.249121,281.0,13.0,62.4,7.75,0,gps,0.7,0.7,1.0,-26.0,,,,94,
2019-05-08T22:47:39.000Z,33.939166,-84.248250,285.0,16.0,48.6,13.0,0,gps,0.9,0.8,1.2,-26.0,,,,93,
2019-05-08T22:47:42.000Z,33.939677,-84.247724,280.0,18.0,53.1,17.0,3,gps,0.9,0.8,1.2,-26.0,,,,93,
2019-05-08T22:47:47.000Z,33.940371,-84.246857,267.0,29.0,55.0,21.5,3,gps,0.9,0.8,1.2,-26.0,,,,93,
2019-05-08T22:47:51.000Z,33.940893,-84.245857,271.0,21.0,56.4,24.0,6,gps,0.7,0.8,1.0,-26.0,,,,93,
2019-05-08T22:47:54.000Z,33.941254,-84.245295,272.0,21.0,54.0,22.25,1,gps,0.7,0.8,1.0,-26.0,,,,93,
2019-05-08T22:47:57.000Z,33.941497,-84.244641,276.0,17.0,56.8,21.5,3,gps,1.0,0.9,1.4,-26.0,,,,93,
2019-05-08T22:48:00.000Z,33.941765,-84.244037,273.0,16.0,57.8,22.0,1,gps,1.0,0.8,1.3,-26.0,,,,93,
2019-05-08T22:48:02.000Z,33.942039,-84.243652,274.0,13.0,55.9,23.75,0,gps,1.2,0.9,1.4,-26.0,,,,93,
2019-05-08T22:48:05.000Z,33.942391,-84.242994,277.0,13.0,55.3,23.0,0,gps,1.0,0.8,1.3,-26.0,,,,93,
2019-05-08T22:48:08.000Z,33.942672,-84.242188,276.0,15.0,62.6,24.25,0,gps,1.0,0.8,1.3,-26.0,,,,93,
2019-05-08T22:48:11.000Z,33.943036,-84.241528,273.0,17.0,55.4,22.75,5,gps,1.4,0.8,1.6,-26.0,,,,93,
2019-05-08T22:48:14.000Z,33.943405,-84.241039,272.0,22.0,53.2,21.5,2,gps,1.0,0.8,1.3,-26.0,,,,93,
2019-05-08T22:48:17.000Z,33.943704,-84.240439,276.0,21.0,54.8,22.25,2,gps,1.0,0.8,1.3,-26.0,,,,93,
2019-05-08T22:48:20.000Z,33.944087,-84.239863,277.0,20.0,53.1,22.5,1,gps,1.0,0.8,1.3,-26.0,,,,93,
2019-05-08T22:48:23.000Z,33.944422,-84.239269,279.0,23.0,61.4,23.5,3,gps,1.5,0.9,1.7,-26.0,,,,93,
2019-05-08T22:48:26.000Z,33.944749,-84.238687,281.0,15.0,64.5,23.0,2,gps,1.0,0.8,1.3,-26.0,,,,93,
2019-05-08T22:48:28.000Z,33.944945,-84.238256,280.0,14.0,61.7,22.25,0,gps,0.8,0.8,1.2,-26.0,,,,93,
2019-05-08T22:48:30.000Z,33.945163,-84.237825,278.0,15.0,60.8,23.25,0,gps,0.8,0.8,1.2,-26.0,,,,93,
2019-05-08T22:48:33.000Z,33.945548,-84.237210,278.0,15.0,57.5,23.5,3,gps,0.8,0.8,1.2,-26.0,,,,93,
2019-05-08T22:48:35.000Z,33.945821,-84.236745,277.0,16.0,56.5,25.0,0,gps,2.7,0.9,2.8,-26.0,,,,93,
2019-05-08T22:48:40.000Z,33.946253,-84.236068,271.0,22.0,48.9,17.5,6,gps,4.2,1.0,4.3,-26.0,,,,93,
2019-05-08T22:48:49.000Z,33.947819,-84.235457,271.0,24.0,5.3,17.75,5,gps,1.0,0.8,1.3,-26.0,,,,93,
2019-05-08T22:48:53.000Z,33.948429,-84.235342,273.0,30.0,4.5,16.5,5,gps,1.3,0.9,1.6,-26.0,,,,93,
2019-05-08T22:48:57.000Z,33.949156,-84.235222,270.0,31.0,7.2,16.0,6,gps,1.3,0.9,1.6,-26.0,,,,93,
2019-05-08T22:49:01.000Z,33.949220,-84.235238,267.0,25.0,7.0,5.25,8,gps,2.0,0.9,2.2,-26.0,,,,93,
2019-05-08T22:49:05.000Z,33.949289,-84.235229,267.0,23.0,,0.0,3,gps,1.6,0.9,1.8,-26.0,,,,93,
2019-05-08T22:49:08.000Z,33.949270,-84.235215,267.0,17.0,,0.0,6,gps,1.4,0.8,1.6,-26.0,,,,93,
2019-05-08T22:49:11.000Z,33.949231,-84.235225,263.0,13.0,,0.0,6,gps,1.4,0.8,1.6,-26.0,,,,93,
2019-05-08T22:49:14.000Z,33.949205,-84.235202,263.0,16.0,,0.0,3,gps,1.4,0.8,1.6,-26.0,,,,93,
2019-05-08T22:49:18.000Z,33.949215,-84.235196,263.0,14.0,,0.0,4,gps,1.8,0.9,2.0,-26.0,,,,93,
2019-05-08T22:49:20.000Z,33.949215,-84.235200,263.0,13.0,,0.0,0,gps,1.4,0.8,1.6,-26.0,,,,93,
2019-05-08T22:49:22.000Z,33.949216,-84.235200,263.0,14.0,,0.0,0,gps,1.7,0.9,1.9,-26.0,,,,93,
2019-05-08T22:49:24.000Z,33.949217,-84.235200,263.0,13.0,,0.0,0,gps,1.7,0.9,1.9,-26.0,,,,93,
2019-05-08T22:49:26.000Z,33.949217,-84.235200,263.0,12.0,,0.0,0,gps,1.7,0.9,1.9,-26.0,,,,93,
2019-05-08T22:49:28.000Z,33.949204,-84.235200,262.0,12.0,,0.0,0,gps,1.8,0.9,2.1,-26.0,,,,93,
2019-05-08T22:49:30.000Z,33.949204,-84.235200,262.0,16.0,,0.0,0,gps,1.8,0.9,2.0,-26.0,,,,93,
2019-05-08T22:49:33.000Z,33.949228,-84.235200,264.0,14.0,,0.0,0,gps,2.6,1.0,2.8,-26.0,,,,93,
2019-05-08T22:49:35.000Z,33.949237,-84.235202,264.0,13.0,,0.0,0,gps,1.6,0.9,1.8,-26.0,,,,93,
2019-05-08T22:49:38.000Z,33.949603,-84.235116,264.0,19.0,14.5,10.75,6,gps,1.6,0.9,1.8,-26.0,,,,93,
2019-05-08T22:49:41.000Z,33.950122,-84.234981,259.0,16.0,15.6,14.75,5,gps,0.9,0.7,1.2,-26.0,,,,93,
2019-05-08T22:49:44.000Z,33.950649,-84.234780,261.0,15.0,16.2,17.25,5,gps,0.8,0.8,1.1,-26.0,,,,93,
2019-05-08T22:49:47.000Z,33.951048,-84.234645,258.0,17.0,16.0,15.75,5,gps,0.8,0.8,1.1,-26.0,,,,93,
2019-05-08T22:49:50.000Z,33.951432,-84.234518,256.0,15.0,15.7,16.0,6,gps,0.8,0.8,1.1,-26.0,,,,93,
2019-05-08T22:49:52.000Z,33.951727,-84.234416,257.0,15.0,16.9,17.0,0,gps,0.7,0.7,1.0,-26.0,,,,93,
2019-05-08T22:49:54.000Z,33.952062,-84.234299,256.0,15.0,14.7,16.25,0,gps,0.7,0.7,1.0,-26.0,,,,93,
2019-05-08T22:49:57.000Z,33.952380,-84.234167,257.0,15.0,19.0,12.75,1,gps,0.7,0.7,1.0,-26.0,,,,93,
2019-05-08T22:50:00.000Z,33.952821,-84.234034,266.0,14.0,22.2,12.75,6,gps,1.0,0.8,1.3,-26.0,,,,93,
2019-05-08T22:50:03.000Z,33.953119,-84.233800,259.0,12.0,24.4,14.75,6,gps,0.9,0.8,1.2,-26.0,,,,93,
2019-05-08T22:50:05.000Z,33.953345,-84.233688,259.0,14.0,25.9,14.25,0,gps,0.8,0.8,1.2,-26.0,,,,93,
2019-05-08T22:50:08.000Z,33.953658,-84.233519,257.0,12.0,24.6,14.75,6,gps,0.8,0.8,1.2,-26.0,,,,93,
2019-05-08T22:50:10.000Z,33.953937,-84.233368,254.0,12.0,24.0,15.25,0,gps,0.7,0.8,1.0,-26.0,,,,93,
2019-05-08T22:50:12.000Z,33.954156,-84.233262,254.0,14.0,24.9,13.0,0,gps,0.8,0.8,1.1,-26.0,,,,93,
2019-05-08T22:50:15.000Z,33.954600,-84.233029,257.0,16.0,23.7,16.75,5,gps,0.8,0.8,1.1,-26.0,,,,93,
2019-05-08T22:50:18.000Z,33.955062,-84.232778,249.0,13.0,24.8,18.0,5,gps,0.9,0.8,1.2,-26.0,,,,93,
